LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,ROUND,DATE
21,34:06.678,34.792,2.917,213.437,1:35.571,5.0,12.0,17,A. Lorandi,Trident,Monza,Sprint Race,Round 10 ,2018-09-02
21,34:10.208,38.323,3.531,213.07,1:35.981,5.0,13.0,12,N. Fukuzumi,BWT Arden,Monza,Sprint Race,Round 10 ,2018-09-02
21,34:36.264,64.379,26.056,210.396,1:35.555,21.0,14.0,2,T. Makino,RUSSIAN TIME,Monza,Sprint Race,Round 10 ,2018-09-02
21,34:49.666,77.780,13.401,209.046,1:35.812,4.0,15.0,15,R. Nissany,Campos Vexatec Racing,Monza,Sprint Race,Round 10 ,2018-09-02
21,34:50.734,78.848,1.068,208.94,1:36.226,8.0,16.0,11,M. Günther,BWT Arden,Monza,Sprint Race,Round 10 ,2018-09-02
20,33:53.153,1 LAP,1 LAP,204.6,1:35.198,20.0,17.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Monza,Sprint Race,Round 10 ,2018-09-02
21,44:46.259,-,-,164.314,1:50.501,5.0,1.0,8,G. Russell,ART Grand Prix,Sochi,Sprint Race,Round 11 ,2018-09-30
21,44:53.697,7.438,7.438,163.861,1:52.274,5.0,2.0,18,S. Sette Câmara,Carlin,Sochi,Sprint Race,Round 11 ,2018-09-30
21,44:54.475,8.216,0.778,163.813,1:52.221,6.0,3.0,5,A. Albon,DAMS,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:05.391,19.132,10.916,163.152,1:52.237,5.0,4.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:08.517,22.258,3.126,162.964,1:52.333,5.0,5.0,1,A. Markelov,RUSSIAN TIME,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:14.037,27.778,5.520,162.633,1:52.561,5.0,6.0,15,R. Merhi,Campos Vexatec Racing,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:17.111,30.852,3.074,162.449,1:52.237,5.0,7.0,12,N. Fukuzumi,BWT Arden,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:21.449,35.190,4.338,162.19,1:53.002,5.0,8.0,9,D. Boccolacci,MP Motorsport,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:26.240,39.981,4.791,161.905,1:52.341,5.0,9.0,21,A. Fuoco,Charouz Racing System,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:33.335,47.076,7.095,161.484,1:53.781,6.0,10.0,11,M. Günther,BWT Arden,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:36.967,50.708,3.632,161.27,1:52.423,5.0,11.0,2,T. Makino,RUSSIAN TIME,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:39.369,53.110,2.402,161.129,1:53.012,5.0,12.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:39.663,53.404,0.294,161.111,1:52.444,5.0,13.0,20,L. Delétraz,Charouz Racing System,Sochi,Sprint Race,Round 11 ,2018-09-30
21,45:39.812,53.553,0.149,161.103,1:52.388,5.0,14.0,14,L. Ghiotto,Campos Vexatec Racing,Sochi,Sprint Race,Round 11 ,2018-09-30
21,46:28.261,102.002,48.449,158.303,1:53.743,6.0,15.0,16,A. Maini,Trident,Sochi,Sprint Race,Round 11 ,2018-09-30
21,42:48.729,-,-,163.298,1:58.016,5.0,1.0,21,A. Fuoco,Charouz Racing System,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,42:50.442,1.713,1.713,163.189,1:57.678,4.0,2.0,19,L. Norris,Carlin,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,42:52.401,3.672,1.959,163.064,1:57.834,4.0,3.0,15,R. Merhi,Campos Vexatec Racing,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,42:57.277,8.548,4.876,162.756,1:57.590,5.0,4.0,8,G. Russell,ART Grand Prix,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,42:58.187,9.458,0.910,162.698,1:57.745,5.0,5.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,42:59.779,11.050,1.592,162.598,1:57.658,5.0,6.0,20,L. Delétraz,Charouz Racing System,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,43:01.689,12.960,1.910,162.478,1:57.695,5.0,7.0,1,A. Markelov,RUSSIAN TIME,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,43:03.776,15.047,2.087,162.347,1:58.138,5.0,8.0,5,A. Albon,DAMS,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,43:08.375,19.646,4.599,162.058,1:58.109,5.0,9.0,14,L. Ghiotto,Campos Vexatec Racing,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,43:11.781,23.052,3.406,161.845,1:57.637,5.0,10.0,18,S. Sette Câmara,Carlin,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,43:13.158,24.429,1.377,161.759,1:58.081,5.0,11.0,9,D. Boccolacci,MP Motorsport,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,43:16.572,27.843,3.414,161.546,1:58.614,4.0,12.0,12,N. Fukuzumi,BWT Arden,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,43:19.264,30.535,2.692,161.379,1:58.293,5.0,13.0,7,J. Aitken,ART Grand Prix,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,43:21.934,33.205,2.670,161.214,1:59.288,5.0,14.0,17,A. Lorandi,Trident,Yas Island,Sprint Race,Round 12 ,2018-11-25
21,44:24.743,96.014,62.809,157.414,1:58.205,19.0,15.0,6,N. Latifi,DAMS,Yas Island,Sprint Race,Round 12 ,2018-11-25
19,48:43.284,-,-,140.332,1:57.949,5.0,1.0,6,N. Latifi,DAMS,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:44.245,0.961,0.961,140.286,1:58.306,19.0,2.0,12,J. Correa,Sauber Junior Team by Charouz,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:44.805,1.521,0.560,140.259,1:58.137,19.0,3.0,15,J. Aitken,Campos Racing,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:45.886,2.602,1.081,140.207,1:58.114,5.0,4.0,4,N. de Vries,ART Grand Prix,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:46.531,3.247,0.645,140.176,1:57.945,19.0,5.0,9,M. Schumacher,PREMA Racing,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:47.344,4.060,0.813,140.137,1:57.941,19.0,6.0,5,S. Sette Câmara,DAMS,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:49.787,6.503,2.443,140.02,1:58.918,4.0,7.0,14,D. Boccolacci,Campos Racing,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:51.008,7.724,1.221,139.962,1:58.645,5.0,8.0,10,S. Gelael,PREMA Racing,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:51.013,7.729,0.005,139.962,1:59.443,6.0,9.0,11,C. Ilott,Sauber Junior Team by Charouz,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:52.577,9.293,1.564,139.887,1:59.431,6.0,10.0,7,G. Zhou,UNI-Virtuosi,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:54.358,11.074,1.781,139.802,1:58.970,6.0,11.0,19,A. Hubert,BWT Arden,Baku,Sprint Race,Round 2 ,2019-04-28
19,48:54.519,11.235,0.161,139.794,1:58.336,19.0,12.0,2,N. Matsushita,Carlin,Baku,Sprint Race,Round 2 ,2019-04-28
19,49:00.868,17.584,6.349,139.493,2:02.480,8.0,13.0,17,M. Raghunathan,MP Motorsport,Baku,Sprint Race,Round 2 ,2019-04-28
26,42:25.916,-,-,170.961,1:32.673,8.0,1.0,4,N. de Vries,ART Grand Prix,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:28.315,2.399,2.399,170.8,1:32.546,17.0,2.0,8,L. Ghiotto,UNI-Virtuosi,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:30.298,4.382,1.983,170.668,1:32.911,11.0,3.0,11,C. Ilott,Sauber Junior Team by Charouz,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:37.099,11.183,6.801,170.214,1:33.150,15.0,4.0,7,G. Zhou,UNI-Virtuosi,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:38.483,12.567,1.384,170.122,1:33.320,15.0,5.0,19,A. Hubert,BWT Arden,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:39.004,13.088,0.521,170.087,1:32.444,17.0,6.0,6,N. Latifi,DAMS,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:47.335,21.419,8.331,169.535,1:33.698,23.0,7.0,16,J. King,MP Motorsport,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:52.560,26.644,5.225,169.191,1:33.608,14.0,8.0,15,J. Aitken,Campos Racing,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:53.361,27.445,0.801,169.138,1:33.842,20.0,9.0,10,S. Gelael,PREMA Racing,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:54.085,28.169,0.724,169.09,1:33.772,25.0,10.0,21,R. Boschung,Trident,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:54.451,28.535,0.366,169.066,1:33.227,23.0,11.0,1,L. Delétraz,Carlin,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:56.824,30.908,2.373,168.911,1:33.632,21.0,12.0,9,M. Schumacher,PREMA Racing,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,42:58.185,32.269,1.361,168.822,1:33.986,16.0,13.0,18,T. Calderón,BWT Arden,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,43:00.977,35.061,2.792,168.639,1:33.976,14.0,14.0,3,N. Mazepin,ART Grand Prix,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,43:03.768,37.852,2.791,168.457,1:34.068,14.0,15.0,12,J. Correa,Sauber Junior Team by Charouz,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,43:06.310,40.394,2.542,168.291,1:33.990,21.0,16.0,20,G. Alesi,Trident,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,43:06.454,40.538,0.144,168.282,1:33.612,17.0,17.0,5,S. Sette Câmara,DAMS,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,43:10.126,44.210,3.672,168.043,1:33.899,23.0,18.0,14,D. Boccolacci,Campos Racing,Barcelona,Sprint Race,Round 3 ,2019-05-12
26,43:34.617,68.701,24.491,166.469,1:34.971,19.0,19.0,17,M. Raghunathan,MP Motorsport,Barcelona,Sprint Race,Round 3 ,2019-05-12
21,37:19.524,-,-,197.312,1:45.633,18.0,1.0,19,A. Hubert,BWT Arden,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:21.726,2.202,2.202,197.118,1:45.584,18.0,2.0,12,J. Correa,Sauber Junior Team by Charouz,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:23.744,4.220,2.018,196.941,1:45.590,18.0,3.0,7,G. Zhou,UNI-Virtuosi,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:25.655,6.131,1.911,196.773,1:45.578,21.0,4.0,15,J. Aitken,Campos Racing,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:27.312,7.788,1.657,196.628,1:45.297,18.0,5.0,5,S. Sette Câmara,DAMS,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:30.319,10.795,3.007,196.365,1:45.758,18.0,6.0,6,N. Latifi,DAMS,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:32.646,13.122,2.327,196.162,1:45.193,19.0,7.0,1,L. Delétraz,Carlin,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:34.931,15.407,2.285,195.964,1:45.708,20.0,8.0,11,C. Ilott,Sauber Junior Team by Charouz,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:35.724,16.200,0.793,195.895,1:44.702,18.0,9.0,2,N. Matsushita,Carlin,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:37.212,17.688,1.488,195.766,1:45.863,18.0,10.0,4,N. de Vries,ART Grand Prix,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:40.618,21.094,3.406,195.471,1:45.774,19.0,11.0,16,J. King,MP Motorsport,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:45.778,26.254,5.160,195.025,1:45.289,19.0,12.0,8,L. Ghiotto,UNI-Virtuosi,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:46.592,27.068,0.814,194.955,1:45.896,19.0,13.0,14,D. Boccolacci,Campos Racing,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:51.501,31.977,4.909,194.534,1:45.965,17.0,14.0,20,G. Alesi,Trident,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:53.125,33.601,1.624,194.395,1:45.843,17.0,15.0,21,R. Boschung,Trident,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:53.377,33.853,0.252,194.374,1:45.855,16.0,16.0,3,N. Mazepin,ART Grand Prix,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,37:53.955,34.431,0.578,194.324,1:45.670,19.0,17.0,10,S. Gelael,PREMA Racing,Le Castellet,Sprint Race,Round 5 ,2019-06-23
21,38:32.977,73.453,39.022,191.046,1:47.484,21.0,18.0,17,M. Raghunathan,MP Motorsport,Le Castellet,Sprint Race,Round 5 ,2019-06-23
18,32:51.508,DNF,-,192.133,1:47.736,13.0,19.0,18,T. Calderón,BWT Arden,Le Castellet,Sprint Race,Round 5 ,2019-06-23
27,39:36.231,-,-,176.437,1:17.892,14.0,1.0,9,J. Crawford,Hitech Pulse-Eight,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:38.517,2.286,2.286,176.267,1:17.630,14.0,2.0,6,V. Martins,ART Grand Prix,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:40.597,4.366,0.456,176.113,1:17.704,12.0,3.0,10,I. Hadjar,Hitech Pulse-Eight,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:45.755,9.524,5.158,175.733,1:18.178,12.0,4.0,23,J. Correa,Van Amersfoort Racing,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:46.406,10.175,0.651,175.685,1:17.687,11.0,5.0,20,R. Stanek,Trident,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:46.859,10.628,0.453,175.651,1:17.842,13.0,6.0,1,D. Hauger,MP Motorsport,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:47.632,11.401,0.773,175.594,1:18.123,16.0,7.0,14,J. Doohan,Invicta Virtuosi Racing,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:48.689,12.458,1.057,175.517,1:17.722,12.0,8.0,8,O. Bearman,PREMA Racing,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:49.154,12.923,0.465,175.483,1:17.915,13.0,9.0,7,F. Vesti,PREMA Racing,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:49.769,13.538,0.615,175.437,1:18.057,21.0,10.0,16,R. Nissany,PHM Racing by Charouz,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:53.989,17.758,4.220,175.128,1:18.325,15.0,11.0,11,A. Iwasa,DAMS,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:55.321,19.090,1.332,175.031,1:18.073,15.0,12.0,17,B. Benavides,PHM Racing by Charouz,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:56.838,20.607,1.517,174.92,1:18.398,13.0,13.0,12,A. Leclerc,DAMS,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:58.261,22.030,1.423,174.816,1:18.127,22.0,14.0,5,T. Pourchaire,ART Grand Prix,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,39:58.436,22.205,0.175,174.803,1:18.146,11.0,15.0,15,A. Cordeel,Invicta Virtuosi Racing,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,40:12.718,36.48,14.282,173.769,1:17.896,11.0,16.0,24,K. Maini,Campos Racing,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,40:13.127,36.89,0.409,173.739,1:18.341,13.0,17.0,25,R. Boschung,Campos Racing,Spielberg,Sprint Race,Round 8 ,2023-07-02
27,40:37.709,61.478,24.582,171.987,1:17.294,20.0,18.0,3,Z. Maloney,Carlin,Spielberg,Sprint Race,Round 8 ,2023-07-02
