LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,ROUND,DATE
29,1:04:20.166,46.303,3.818,150.103,1:55.522,11.0,12.0,9,D. Boccolacci,MP Motorsport,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:04:21.672,47.809,1.506,150.044,1:55.549,11.0,13.0,17,A. Lorandi,Trident,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:04:29.434,55.571,7.762,149.743,1:54.038,25.0,14.0,5,A. Albon,DAMS,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:04:44.053,70.190,14.619,149.18,1:57.489,8.0,15.0,10,N. Kari,MP Motorsport,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:04:44.629,70.766,0.576,149.158,1:53.303,24.0,16.0,18,S. Sette Câmara,Carlin,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:05:03.834,89.971,19.205,148.424,1:54.391,24.0,17.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Yas Island,Feature Race,Round 12 ,2018-11-25
26,1:02:27.628,-,-,149.829,1:56.961,25.0,1.0,15,J. Aitken,Campos Racing,Baku,Feature Race,Round 2 ,2019-04-28
26,1:02:29.849,2.221,2.221,149.741,1:57.449,25.0,2.0,4,N. de Vries,ART Grand Prix,Baku,Feature Race,Round 2 ,2019-04-28
26,1:02:31.762,4.134,1.913,149.664,1:57.616,25.0,3.0,16,J. King,MP Motorsport,Baku,Feature Race,Round 2 ,2019-04-28
26,1:02:32.232,4.604,0.470,149.645,1:57.331,26.0,4.0,6,N. Latifi,DAMS,Baku,Feature Race,Round 2 ,2019-04-28
26,1:02:37.127,9.499,4.895,149.451,1:58.879,12.0,5.0,14,D. Boccolacci,Campos Racing,Baku,Feature Race,Round 2 ,2019-04-28
26,1:02:39.941,12.313,2.700,149.339,1:59.064,14.0,6.0,10,S. Gelael,PREMA Racing,Baku,Feature Race,Round 2 ,2019-04-28
26,1:02:40.782,13.154,0.841,149.305,1:58.964,26.0,7.0,12,J. Correa,Sauber Junior Team by Charouz,Baku,Feature Race,Round 2 ,2019-04-28
26,1:02:41.304,13.676,0.522,149.285,1:58.647,26.0,8.0,3,N. Mazepin,ART Grand Prix,Baku,Feature Race,Round 2 ,2019-04-28
26,1:02:37.241,9.613,0.114,149.446,1:57.489,26.0,9.0,8,L. Ghiotto,UNI-Virtuosi,Baku,Feature Race,Round 2 ,2019-04-28
26,1:02:45.828,18.200,4.524,149.105,1:58.289,26.0,10.0,19,A. Hubert,BWT Arden,Baku,Feature Race,Round 2 ,2019-04-28
26,1:02:57.426,29.798,11.598,148.647,2:03.946,12.0,11.0,17,M. Raghunathan,MP Motorsport,Baku,Feature Race,Round 2 ,2019-04-28
26,1:03:28.135,60.507,30.709,147.449,1:58.827,26.0,12.0,21,R. Boschung,Trident,Baku,Feature Race,Round 2 ,2019-04-28
25,1:03:23.672,1 LAP,1 LAP,141.94,1:56.778,25.0,13.0,2,N. Matsushita,Carlin,Baku,Feature Race,Round 2 ,2019-04-28
37,1:01:10.688,-,-,168.794,1:34.031,26.0,1.0,6,N. Latifi,DAMS,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:12.623,1.935,1.935,168.705,1:34.076,33.0,2.0,15,J. Aitken,Campos Racing,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:14.013,3.325,1.390,168.641,1:34.401,25.0,3.0,7,G. Zhou,UNI-Virtuosi,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:15.049,4.361,1.036,168.594,1:32.999,33.0,4.0,8,L. Ghiotto,UNI-Virtuosi,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:20.156,9.468,5.107,168.36,1:34.430,29.0,5.0,4,N. de Vries,ART Grand Prix,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:23.177,12.489,3.021,168.222,1:32.942,35.0,6.0,19,A. Hubert,BWT Arden,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:24.965,14.277,1.788,168.14,1:32.266,35.0,7.0,16,J. King,MP Motorsport,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:28.073,17.385,3.108,167.998,1:34.487,27.0,8.0,11,C. Ilott,Sauber Junior Team by Charouz,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:29.760,19.072,1.687,167.922,1:34.196,29.0,9.0,10,S. Gelael,PREMA Racing,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:36.410,25.722,6.650,167.62,1:33.985,32.0,10.0,21,R. Boschung,Trident,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:44.290,33.602,7.880,167.263,1:34.939,26.0,11.0,2,N. Matsushita,Carlin,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:49.234,38.546,4.944,167.04,1:35.060,11.0,12.0,1,L. Delétraz,Carlin,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:56.477,45.789,7.243,166.714,1:34.736,27.0,13.0,18,T. Calderón,BWT Arden,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:01:58.337,47.649,1.860,166.631,1:34.326,10.0,14.0,14,D. Boccolacci,Campos Racing,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:02:22.682,71.994,24.345,165.547,1:32.816,36.0,15.0,9,M. Schumacher,PREMA Racing,Barcelona,Feature Race,Round 3 ,2019-05-12
37,1:02:44.461,93.773,21.779,164.589,1:34.459,31.0,16.0,17,M. Raghunathan,MP Motorsport,Barcelona,Feature Race,Round 3 ,2019-05-12
33,1:01:37.627,4 LAPS,4 LAPS,149.436,1:34.641,32.0,17.0,3,N. Mazepin,ART Grand Prix,Barcelona,Feature Race,Round 3 ,2019-05-12
30,1:15:35.425,-,-,139.163,1:44.584,30.0,1.0,4,N. de Vries,ART Grand Prix,Le Castellet,Feature Race,Round 5 ,2019-06-23
30,1:15:43.813,8.388,8.388,138.906,1:45.113,22.0,2.0,5,S. Sette Câmara,DAMS,Le Castellet,Feature Race,Round 5 ,2019-06-23
30,1:15:45.200,9.775,1.387,138.864,1:45.207,21.0,3.0,15,J. Aitken,Campos Racing,Le Castellet,Feature Race,Round 5 ,2019-06-23
30,1:15:55.578,20.153,10.378,138.548,1:45.741,23.0,4.0,7,G. Zhou,UNI-Virtuosi,Le Castellet,Feature Race,Round 5 ,2019-06-23
30,1:15:58.024,22.599,2.446,138.473,1:45.605,28.0,5.0,6,N. Latifi,DAMS,Le Castellet,Feature Race,Round 5 ,2019-06-23
30,1:15:59.556,24.131,1.532,138.427,1:45.263,29.0,6.0,16,J. King,MP Motorsport,Le Castellet,Feature Race,Round 5 ,2019-06-23
30,1:16:04.093,28.668,4.537,138.289,1:46.132,28.0,7.0,12,J. Correa,Sauber Junior Team by Charouz,Le Castellet,Feature Race,Round 5 ,2019-06-23
30,1:16:05.384,29.959,1.291,138.25,1:45.300,27.0,8.0,19,A. Hubert,BWT Arden,Le Castellet,Feature Race,Round 5 ,2019-06-23
30,1:16:08.245,32.820,2.861,138.163,1:45.418,27.0,9.0,2,N. Matsushita,Carlin,Le Castellet,Feature Race,Round 5 ,2019-06-23
30,1:16:15.182,39.757,6.937,137.954,1:45.135,27.0,10.0,20,G. Alesi,Trident,Le Castellet,Feature Race,Round 5 ,2019-06-23
30,1:16:44.796,69.371,29.614,137.067,1:47.182,29.0,11.0,18,T. Calderón,BWT Arden,Le Castellet,Feature Race,Round 5 ,2019-06-23
29,1:15:48.982,1 LAP,1 LAP,134.125,1:48.811,28.0,12.0,17,M. Raghunathan,MP Motorsport,Le Castellet,Feature Race,Round 5 ,2019-06-23
40,56:31.050,-,-,183.228,1:18.085,37.0,1.0,22,R. Verschoor,Van Amersfoort Racing,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:31.465,0.415,0.415,183.206,1:17.575,37.0,2.0,11,A. Iwasa,DAMS,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:32.971,1.921,1.506,183.125,1:17.695,12.0,3.0,7,F. Vesti,PREMA Racing,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:33.272,2.222,0.301,183.108,1:18.146,11.0,4.0,14,J. Doohan,Invicta Virtuosi Racing,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:33.910,2.860,0.638,183.074,1:17.673,37.0,5.0,8,O. Bearman,PREMA Racing,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:34.197,3.147,0.287,183.059,1:17.655,38.0,6.0,4,E. Fittipaldi,Carlin,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:37.764,6.714,3.567,182.866,1:18.422,12.0,7.0,5,T. Pourchaire,ART Grand Prix,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:38.398,7.348,0.634,182.832,1:18.622,40.0,8.0,9,J. Crawford,Hitech Pulse-Eight,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:39.021,7.971,0.623,182.799,1:18.192,14.0,9.0,6,V. Martins,ART Grand Prix,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:40.393,9.343,1.372,182.725,1:18.146,11.0,10.0,2,J. Daruvala,MP Motorsport,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:40.632,9.582,0.239,182.712,1:17.899,39.0,11.0,1,D. Hauger,MP Motorsport,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:40.965,9.915,0.333,182.694,1:17.825,39.0,12.0,10,I. Hadjar,Hitech Pulse-Eight,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:42.644,11.594,1.679,182.604,1:18.335,39.0,13.0,21,C. Novalak,Trident,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:44.070,13.020,1.426,182.528,1:17.948,15.0,14.0,25,R. Boschung,Campos Racing,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:45.672,14.622,1.602,182.442,1:18.355,13.0,15.0,3,Z. Maloney,Carlin,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:46.104,15.054,0.432,182.419,1:18.387,12.0,16.0,16,R. Nissany,PHM Racing by Charouz,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:48.405,17.355,2.301,182.295,1:19.037,9.0,17.0,15,A. Cordeel,Invicta Virtuosi Racing,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:48.790,17.740,0.385,182.275,1:18.393,13.0,18.0,23,J. Correa,Van Amersfoort Racing,Spielberg,Feature Race,Round 8 ,2023-07-02
40,56:51.517,20.467,2.727,182.129,1:17.858,12.0,19.0,17,B. Benavides,PHM Racing by Charouz,Spielberg,Feature Race,Round 8 ,2023-07-02
